date,value,_value
2012-11-30,309.70340000000004,309703.4
2012-12-31,313.36308,313363.08
2013-01-31,311.15966,311159.66
2013-02-28,316.33874,316338.74
2013-03-31,316.81655,316816.55
2013-04-30,320.25349,320253.49
2013-05-31,319.83795000000003,319837.95
2013-06-30,322.92022,322920.22
2013-07-31,324.93489,324934.89
2013-08-31,328.53037,328530.37
2013-09-30,334.38605,334386.05
2013-10-31,338.04184000000004,338041.84
2013-11-30,344.41859999999997,344418.6
2013-12-31,351.44689,351446.89
2014-01-31,355.92659000000003,355926.59
2014-02-28,360.80690000000004,360806.9
2014-03-31,366.13455,366134.55
2014-04-30,375.19608,375196.08
2014-05-31,381.06034000000005,381060.34
2014-06-30,386.03924,386039.24
2014-07-31,391.36973,391369.73
2014-08-31,397.56324,397563.24
2014-09-30,398.08097,398080.97
2014-10-31,400.6655,400665.5
2014-11-30,401.39744,401397.44
2014-12-31,402.46292,402462.92
2015-01-31,402.84742,402847.42
2015-02-28,407.54959,407549.59
2015-03-31,409.22389000000004,409223.89
2015-04-30,410.47082,410470.82
2015-05-31,414.34478,414344.78
2015-06-30,418.13599,418135.99
2015-07-31,424.18345,424183.45
2015-08-31,428.56407,428564.07
2015-09-30,433.98735,433987.35
2015-10-31,438.66589,438665.89
2015-11-30,445.75834999999995,445758.35
2015-12-31,449.55121999999994,449551.22
2016-01-31,457.34151,457341.51
2016-02-29,460.2952,460295.2
2016-03-31,468.77058,468770.58
2016-04-30,463.37564000000003,463375.64
2016-05-31,470.96362,470963.62
2016-06-30,476.41096000000005,476410.96
2016-07-31,474.44012,474440.12
2016-08-31,468.48634000000004,468486.34
2016-09-30,472.78853000000004,472788.53
2016-10-31,473.50164,473501.64
2016-11-30,482.22735,482227.35
